country,region,year,ypp,school,avgage,exper,hum_cap,lf2,pop,sscap,kpw,lfpr
(south) korea,NICs,2000,11919.06,10.27291,39.97655,23.70364,6.51810702373126,24200,47471,50095.67625314938,46811.622362223876,0.5097849213203851
ghana,Sub-Saharan/Souther Africa,1960,894,1.36633,27.99871,20.63239,2.475404952973938,3258.3,6729,3208.074307401779,3208.074307401779,0.4842175657601427
ghana,Sub-Saharan/Souther Africa,1970,1059,2.86933,28.57294,19.7036,2.968500668718247,4013.2,8559,4760.582787010321,4197.449238312365,0.46888655216730923
ghana,Sub-Saharan/Souther Africa,1980,976,4.37696,32.81785,22.44089,3.7900605681164357,5090.8,11000,2795.308847373943,3239.577627348297,0.4628
ghana,Sub-Saharan/Souther Africa,1990,902,6.08014,33.19555,21.11541,4.389450287507884,6944.3,14870,1710.492533967984,2213.6743275890135,0.4670006724949563
ghana,Sub-Saharan/Souther Africa,2000,1333.505,6.25992,33.25972,20.9998,4.4595506061396,9200,19534,4372.918394094833,4006.27538069296,0.4709736869048838
kenya,Sub-Saharan/Souther Africa,1962,589,0.78218,27.89814,21.11596,2.3115849157924453,4602.815,8636,1540.5921649555526,1540.5921649555526,0.5329799675775821
kenya,Sub-Saharan/Souther Africa,1969,711,2.27483,29.81999,21.54516,2.847316580381801,5546.469,10943,1429.0130696902131,1635.9998157840055,0.5068508635657498
kenya,Sub-Saharan/Souther Africa,1979,931,3.6828,30.75796,21.07516,3.4068973190685696,7600,15327,3176.1681088545056,2915.8536365837426,0.49585698440660275
kenya,Sub-Saharan/Souther Africa,1990,911,5.11989,31.33335,20.21346,3.910502960016832,10929.52,24160,3465.590098538379,3368.0516641936047,0.4523807947019868
kenya,Sub-Saharan/Souther Africa,2000,694.2472,5.79002,31.56193,19.77192,4.144785341864283,15500,30340,3411.159190868059,2834.0116528110593,0.5108767303889256
morocco,Northern Africa,1951,833,0.06266,28.59093,22.52826,2.1560548643292674,2222.723,8452,2651.5259711248386,2651.5259711248386,0.2629818977756744
morocco,Northern Africa,1960,815,0.3783,28.62593,22.24763,2.2377694757401194,2943,11626,2661.105472864908,2674.8877562774815,0.2531395148804404
morocco,Northern Africa,1971,1367,1.47855,27.41799,19.93943,2.4764388979549863,3637,15379,3628.009316647237,3867.3807064795556,0.236491319331556
morocco,Northern Africa,1982,1954,3.06011,29.5329,20.47278,3.095854628480759,7000,20450,2467.7279368537775,2903.411326105525,0.3422982885085575
morocco,Northern Africa,1990,2151,4.70774,29.45202,18.74428,3.6305349261655415,8983.781,25091,2716.2844817606024,2772.8404460769057,0.3580479454784584
morocco,Northern Africa,2000,2343.944,5.04882,31.76243,20.71362,3.9232366926069373,11500,30122,8797.967618786282,6062.527621661833,0.3817807582497842
nigeria,Sub-Saharan/Souther Africa,1952,508,0.08626,24.82597,18.73972,2.000406880262384,12336.4,30418,476.2829973712592,476.2829973712592,0.40556249589059107
nigeria,Sub-Saharan/Souther Africa,1963,582,0.40005,25.23637,18.83633,2.090993684255914,21954.54,55670,863.8557802187504,798.8694857918699,0.394369319202443
nigeria,Sub-Saharan/Souther Africa,1972,1055,1.0192,26.57746,19.55826,2.309286725471154,25778.31,63321,1893.5718265278963,1770.3382566111782,0.40710522575448904
nigeria,Sub-Saharan/Souther Africa,1980,1438,2.44062,26.45221,18.01159,2.6953420054462525,29500,71000,5368.582401595268,4269.764301590829,0.4154929577464789
nigeria,Sub-Saharan/Souther Africa,1990,995,3.79207,26.94876,17.15669,3.162449861952814,38882.41,96203,4304.319689134152,3649.5217941090987,0.4041704520649045
nigeria,Sub-Saharan/Souther Africa,2000,543.025,4.11458,28.97241,18.85783,3.4284319526908806,50300,123338,8389.6224245965,3846.9869589795926,0.40782240671974573
tunisia,Northern Africa,1956,1229.962,0.85097,28.9181,22.06713,2.376151352455464,992.9073,3783,6205.15151578957,6205.15151578957,0.2624655828707375
tunisia,Northern Africa,1966,1245,1.76894,32.47957,24.71062,2.8088748671122405,1041,4533,7710.98877775502,7488.360016773442,0.22964923891462607
tunisia,Northern Africa,1973,1805,4.2754,32.38647,22.11107,3.72879080450568,1431.961,5243,8574.694374378945,8779.505537350411,0.2731186343696357
tunisia,Northern Africa,1981,2621,5.31762,32.1726,20.85498,4.042850449533145,1786.981,6557,10113.561637308034,10927.251823060275,0.272530272990697
tunisia,Northern Africa,1990,2910,5.76316,32.93669,21.17352,4.2560691518823415,1984,8074,14762.762555744499,14268.565684501715,0.24572702501857815
tunisia,Northern Africa,2000,4186.104,7.08485,36.25634,23.1715,5.046606312219013,3081.091,9593,14041.166617681763,14516.336732395546,0.32118117377254246
zambia,Sub-Saharan/Souther Africa,1950,1229.214,0.17293,28.61386,22.44093,2.1847069487773023,849.895,2553,13024.131977702484,13024.131977702484,0.33290050920485703
zambia,Sub-Saharan/Souther Africa,1960,965,0.84217,29.52102,22.67885,2.3998904728499237,1470,3141,14548.677966693256,13007.454329508808,0.4680038204393505
zambia,Sub-Saharan/Souther Africa,1969,1042,1.84924,31.43583,23.58659,2.789618923652478,1851.8,4057,10640.82918037467,11943.353611146202,0.4564456494947005
zambia,Sub-Saharan/Souther Africa,1980,971,3.64933,28.86892,19.21959,3.260253652933268,2400,5680,19961.620680266446,10990.466694877305,0.4225352112676056
zambia,Sub-Saharan/Souther Africa,1990,689,4.43842,29.40658,18.96816,3.551432346502366,3212.476,8050,3861.537726395626,5891.7240817895545,0.39906534161490687
zambia,Sub-Saharan/Souther Africa,2000,515.5301,5.22192,28.28863,17.06671,3.670493053333164,4300,9582,4255.7134955272895,3537.5950979015734,0.4487580880818201
zimbabwe,Sub-Saharan/Souther Africa,1950,1466.309,0.26834,27.78813,21.51979,2.1749728897930503,840.5634,1800,14088.662859993616,14088.662859993616,0.4669796666666667
zimbabwe,Sub-Saharan/Souther Africa,1960,989,1.37247,28.9414,21.56893,2.5241886894829717,1683.929,3606,6325.930559110593,7463.745877209374,0.4669797559622851
zimbabwe,Sub-Saharan/Souther Africa,1969,1014,3.0175,28.60357,19.58606,3.020208896436385,2275,5102,2967.0024512668642,4777.4626895461415,0.44590356722853786
zimbabwe,Sub-Saharan/Souther Africa,1980,1206,3.48507,31.40607,21.921,3.372714804401483,3287.5,7009,3999.492544220908,4386.127592338296,0.4690398059637609
zimbabwe,Sub-Saharan/Souther Africa,1990,1182,6.3443,31.50534,19.16105,4.3242728539729,4366.635,9805,4071.76358774717,4327.251332223659,0.4453477817440082
zimbabwe,Sub-Saharan/Souther Africa,2000,1780.297,8.09377,32.31289,18.21911,5.032248992548662,5800,11343,5608.588823802993,5517.569539281243,0.5113285726880014
hong kong,NICs,1960,2247,1.48046,36.41534,28.93488,2.8422585494238932,1372.95,3051,5724.157561006915,5724.157561006915,0.45
hong kong,NICs,1970,4502,3.53219,36.89922,27.36703,3.682946090618584,1741,3942,13569.295213613595,13215.095360771003,0.44165398274987316
hong kong,NICs,1980,8719,4.9653,38.19728,27.23198,4.316185387420754,2500,5039,27093.33087919758,25936.251002802965,0.4961301845604287
hong kong,NICs,1990,14849,6.61708,38.48443,25.86735,5.014707025167382,3000,5705,55982.85360783097,53084.77066749858,0.5258545135845749
hong kong,NICs,2000,17638,7.88201,39.29354,25.41154,5.662870957943619,3600,7116,93768.0971198074,84787.39213366342,0.5059021922428331
indonesia,Asia,1951,621.9706,0.80999,28.48101,21.67102,2.3455295563327785,28181.92,82988,1329.0673470904994,1329.0673470904994,0.339590302212368
indonesia,Asia,1961,666,1.49158,29.73488,22.2433,2.597580149719284,32709,96319,1260.5674691067495,1323.8826600348268,0.3395903196669401
indonesia,Asia,1971,737,2.38975,29.86807,21.47832,2.887756779905953,41262,118368,1876.7662849615504,1716.7896216101776,0.34859083536090835
indonesia,Asia,1980,1281,3.14416,32.12783,22.98367,3.2845642672893876,58600,146776,4338.930693818291,4048.038213945021,0.39924783343325887
indonesia,Asia,1990,1974,4.89094,32.96946,22.07851,3.9655676102050803,77236.52,178232,8959.496366839814,8073.762858985246,0.4333482202971408
indonesia,Asia,2000,1952.141,6.3389,35.00029,22.66139,4.638963696396847,101800,224784,15361.026322228498,11702.36376915861,0.4528792084845896
iran,Middle East,1956,2220,0.67236,28.58711,21.91475,2.3133518728065594,5906,18955,2716.194690093215,2716.194690093215,0.3115800580321815
iran,Middle East,1966,3522,1.26304,28.00877,20.74573,2.4470692891060466,6859,25785,13683.379444439712,11750.91293400056,0.26600736862516966
iran,Middle East,1971,4768,2.32411,29.73591,21.4118,2.858765819351831,8043,29482,20934.436922942423,18490.27729577713,0.2728105284580422
iran,Middle East,1980,4552,4.3159,31.57278,21.25688,3.6833512369711934,9824,38888,38941.05627336627,30713.56871165091,0.25262291709524787
iran,Middle East,1990,3392,6.40636,31.79019,19.38383,4.373348662559009,13911.61,55779,3588.822740614576,12368.354313768219,0.24940586959249897
iran,Middle East,2000,4055.503,8.15075,31.645,17.49425,4.962859069648859,19700,65620,30572.155599730526,24861.24741417111,0.30021334958854007
iraq,Middle East,1950,1393.135,0.15196,28.07571,21.92375,2.157893900576343,1351.814,5039,2910.212424479489,2910.212424479489,0.2682702917245485
iraq,Middle East,1957,2775,0.76234,28.98506,22.22272,2.3548652331681814,1701,6340,6561.082527868813,6377.627382244184,0.26829652996845427
iraq,Middle East,1965,4412,1.51503,30.04769,22.53265,2.619481768694097,2100,8047,18228.44020335839,16058.227690114303,0.2609668199328942
iraq,Middle East,1977,6518,4.13852,29.10112,18.9626,3.4450313342584336,3060,12000,29715.259237799666,28682.9553102941,0.255
iraq,Middle East,1990,5934.512,5.96756,30.82253,18.85497,4.133762461977593,4459.821,17600,67572.44029020178,54244.16427733072,0.25339892045454543
iraq,Middle East,2000,2197.533,7.58085,33.47225,19.8914,4.979462731621665,6500,22676,387236.295423871,36575.4890869178,0.28664667489857115
israel,Middle East,1948,2871.407,0.72446,38.57372,31.84926,2.620991549015158,320,717,4613.965007097059,4613.965007097059,0.44630404463040446
israel,Middle East,1956,2948,2.40601,38.56108,30.15507,3.2496652791274587,706,1425,10441.357336539137,8748.737886353621,0.49543859649122807
israel,Middle East,1961,3781,3.81739,38.73338,28.91599,3.886764253330286,710,2188,14785.024878402173,15617.450084818563,0.32449725776965266
israel,Middle East,1972,7126,4.85694,39.18908,28.33213,4.319307117825416,1105,3148,30027.6740453643,29552.593249686703,0.35101651842439646
israel,Middle East,1980,7895,6.52116,39.46906,26.94789,5.034055894256437,1475,3773,43213.1897805144,38319.33390788777,0.3909355950172277
israel,Middle East,1990,9298,8.18231,39.46333,25.28102,5.791648696411141,1880.647,4660,41090.090346601064,42034.8943281807,0.40357231759656653
israel,Middle East,2000,15506.98,9.55152,40.17467,24.62314,6.296160480064537,2700,5842,50143.02456699415,52018.60650544978,0.4621704895583704
pakistan,Asia,1951,614,0.11432,27.22412,21.10981,2.113439890749069,9505,33730,2542.3310763317168,2542.3310763317168,0.2817966202193893
pakistan,Asia,1961,659,1.1194,26.52373,19.40434,2.3325075719152286,12762,42880,2337.360185829639,2424.2384359708735,0.2976212686567164
pakistan,Asia,1972,898,1.55816,28.21508,20.65692,2.5411450842188734,17160,65309,3415.6073898691293,3486.5998046144723,0.2627509225374757
pakistan,Asia,1981,1101,2.50582,27.59462,19.0888,2.7887905298547215,29300,84254,3280.620653784424,3447.134738284456,0.34775796994801433
pakistan,Asia,1991,1394,2.5928,28.96511,20.37231,2.9018341424910807,38920.56,115844,6994.498948180216,6300.349291819545,0.33597389592900795
pakistan,Asia,2000,1347.252,3.10493,30.9096,21.80467,3.1981803261950352,51700,141554,9982.091254115307,7172.262560820554,0.3652316430478828
singapore,NICs,1963,1909,1.473,34.88426,27.41127,2.7962381611997285,514,1795,4972.171167061832,4972.171167061832,0.2863509749303621
singapore,NICs,1970,3017,4.85492,34.87355,24.01862,4.085495424885517,651,2075,12019.244005977269,10414.65761357991,0.31373493975903616
singapore,NICs,1980,7053,6.70851,35.97516,23.26665,4.866246983205606,1076,2414,26419.884168573808,24769.07606503424,0.44573322286661143
singapore,NICs,1990,11710,7.87599,36.3834,22.5074,5.403154771897719,1298.4,2705,65407.711832042965,58336.793348970925,0.48
singapore,NICs,2000,17163.71,8.47773,36.68659,22.20885,5.621289016653902,2000,4152,69852.19257494198,73154.93680867834,0.4816955684007707
sri lanka,Asia,1946,874.6871,0.87636,31.34778,24.47142,2.483259222526203,2612,6657,1387.9398624268847,1387.9398624268847,0.39236893495568576
sri lanka,Asia,1953,1105,3.06957,32.1721,23.10253,3.2585685374345923,2992,8098,1872.3560134158936,1868.5714772989902,0.36947394418374907
sri lanka,Asia,1963,1211,4.8752,31.57486,20.69966,3.853936139779242,3194,10582,5053.519267752666,4189.684947704702,0.3018333018333018
sri lanka,Asia,1971,1251,5.68119,32.14316,20.46197,4.160282580620743,3647,12711,6614.883538346488,5685.875701669246,0.28691684367870346
sri lanka,Asia,1981,1632,7.16382,32.93771,19.7739,4.7619059606445875,4113,14847,7490.564651448474,7552.401403327923,0.27702566174984844
sri lanka,Asia,1991,2186,8.15191,34.77467,20.62276,5.3305157654653765,5912.741,17190,9165.760572185234,8298.495833885016,0.34396399069226297
sri lanka,Asia,2000,2385.186,8.9089,35.05502,20.14612,5.556297671273321,8500,19239,11544.832543303237,10421.465814484993,0.4418109049326888
syria,Middle East,1953,1243.123,0.24711,27.74416,21.49704,2.167838308834025,1132.648,4700,2478.728077268445,2478.728077268445,0.24098893617021275
syria,Middle East,1960,1575,2.13829,29.18268,21.0444,2.76826563623831,1100,4565,3684.9774989286016,3418.711106549592,0.24096385542168675
syria,Middle East,1970,2294,3.07105,30.66944,21.5984,3.1711585680557777,1544,6305,3650.2536338727527,3950.5614256988165,0.24488501189532116
syria,Middle East,1981,4664,5.67443,35.00328,23.32884,4.3882521311351805,1987,9046,11332.519935326322,10963.670459039433,0.219655096175105
syria,Middle East,1991,3994,7.50964,32.79052,19.28088,4.877583925351985,3214.405,12529,23254.979643633975,16194.859058045873,0.25655718732540506
syria,Middle East,2000,2220.216,8.12235,34.80106,20.67871,5.32594414444448,5200,16306,14777.625092081731,10247.416962746222,0.31890101803017296
myanmar,Asia,1941,358.6482,0.89118,26.70267,19.81149,2.282658334557448,5558.649,16824,3850.3776207688943,3850.3776207688943,0.3303999643366619
myanmar,Asia,1951,234,0.83802,26.29351,19.45549,2.2487623540309247,5951.662,17832,2496.828153252154,2486.4951239708735,0.3337630103185285
myanmar,Asia,1961,313,0.60148,26.73468,20.13321,2.2110097242750757,7003.66,21746,1444.081509168263,2038.6687157158876,0.3220665869585211
myanmar,Asia,1973,411,2.13826,27.86211,19.72385,2.692677360685971,8015.911,25886,1289.91179673263,1689.6376168614468,0.30966201807927063
myanmar,Asia,1983,561,3.15356,30.53137,21.37781,3.192712918358149,19433.72,35308,871.0583583049284,994.666275817243,0.5504055738076357
myanmar,Asia,2000,628.7854,4.25355,31.77167,21.51813,3.678978013910513,25400,48081,1676.1963914599187,1559.3044573566426,0.5282752022628481
angola,Sub-Saharan/Souther Africa,1960,931,0.07562,26.95831,20.88269,2.0929300040005963,1420,4830,929.3382276340207,929.3382276340207,0.2939958592132505
angola,Sub-Saharan/Souther Africa,1970,1165,0.30554,27.05871,20.75317,2.1527347271666475,1631.936,5646,1247.7237454722338,1240.6079112887226,0.28904286220332975
angola,Sub-Saharan/Souther Africa,1980,675,1.84076,29.11027,21.26951,2.6720025232391964,3500,7000,1510.1703849001015,765.5552352163959,0.5
angola,Sub-Saharan/Souther Africa,1990,701,3.47832,29.4417,19.96338,3.2391372063332033,4582.576,9590,472.9340605119603,601.7858688139244,0.4778494264859228
angola,Sub-Saharan/Souther Africa,2000,845.4694,3.48081,28.81468,19.33387,3.195670739780512,6000,10145,1104.318358105262,876.944238309341,0.5914243469689502
mozambique,Sub-Saharan/Souther Africa,1960,1153,0.35911,28.59883,22.23973,2.231698154645373,1671,6604,521.7085397674111,521.7085397674111,0.2530284675953967
mozambique,Sub-Saharan/Souther Africa,1970,1497,0.86893,27.81903,20.95009,2.3308483499482455,2874,8234,661.2974061602204,610.3946294785475,0.34904056351712415
mozambique,Sub-Saharan/Souther Africa,1980,923,1.29425,28.49183,21.19758,2.4797900516485685,5579,11674,695.8649222297367,462.6532621229003,0.4778996059619668
mozambique,Sub-Saharan/Souther Africa,1990,760,2.24205,28.99543,20.75339,2.7905396498087436,7164.272,15707,327.0949339562118,358.0098363720056,0.45611969185713375
mozambique,Sub-Saharan/Souther Africa,2000,563.6462,2.42192,30.53243,22.11051,2.9352598961293297,9200,19105,707.026748700258,464.18292238759307,0.48154933263543576
uganda,Sub-Saharan/Souther Africa,1959,589,0.69525,28.66892,21.97367,2.3230272866101007,3461.111,6537,509.35052614796086,509.35052614796086,0.5294647391769924
uganda,Sub-Saharan/Souther Africa,1969,653,1.23628,27.36535,20.12908,2.407105046658314,5045.1,9549,541.6895993059757,548.579626156501,0.5283380458686774
uganda,Sub-Saharan/Souther Africa,1980,534,1.64093,27.31477,19.67384,2.5163207127218774,6621.2,12636,660.3678011396997,620.1833526175662,0.5239949351060462
uganda,Sub-Saharan/Souther Africa,1990,554,2.22776,27.846800000000002,19.61904,2.718901667374885,8312,16330,499.46322956091956,559.8306525779251,0.5090018371096142
uganda,Sub-Saharan/Souther Africa,2000,845.4694,3.24405,30.66651,21.42246,3.234482674440997,10900,23318,984.7198339597886,656.1502930374965,0.4674500385967922
cameroon,Sub-Saharan/Souther Africa,1960,641,0.35983,30.33601,23.97618,2.2993767317130764,2573.9,5501,903.6671748258867,903.6671748258867,0.46789674604617343
cameroon,Sub-Saharan/Souther Africa,1970,804,1.4485,30.9109,23.4624,2.638336223194112,3016,6761,1954.645747552701,1684.229455911494,0.44608785682591334
cameroon,Sub-Saharan/Souther Africa,1980,1194,2.69877,31.29719,22.59842,3.0733709852767648,3617.8,8623,4033.935524921488,2886.8700208349146,0.4195523599675287
cameroon,Sub-Saharan/Souther Africa,1990,1226,3.98,31.65898,21.67898,3.5874620405557356,4611.7,11524,5142.629639565753,4111.32415062694,0.4001822283929191
cameroon,Sub-Saharan/Souther Africa,2000,1079.176,4.91089,31.39509,20.48419,3.850665536564089,6100,15422,2043.6626836361106,2609.403878988658,0.39553884061729994
ethiopia,Sub-Saharan/Souther Africa,1950,221,0.00826,25.72895,19.7207,2.0239414031635916,5591.223,19573,65.03207664798893,65.03207664798893,0.2856599908036581
ethiopia,Sub-Saharan/Souther Africa,1960,257,0.0626,25.88384,19.82124,2.043211224766564,6910.401,24191,221.8349013349442,172.60064173786148,0.28565999751973875
ethiopia,Sub-Saharan/Souther Africa,1970,297,0.1918,24.58495,18.39316,2.012437149981373,10791.72,30623,445.7946149100669,352.1462679651742,0.3524057081278777
ethiopia,Sub-Saharan/Souther Africa,1980,324,0.58059,26.2886,19.70801,2.184662818142658,18180,38750,306.79423667748074,300.3134105392187,0.46916129032258064
ethiopia,Sub-Saharan/Souther Africa,1990,312.5094,1.29977,27.02497,19.72521,2.406582520874911,21423.18,47400,335.1891418136993,320.97689703547945,0.4519658227848101
ethiopia,Sub-Saharan/Souther Africa,2000,453.6665,1.76983,27.10303,19.3332,2.540879548432059,27600,64117,333.21317570576815,371.67374037393245,0.43046305971895127
liberia,Sub-Saharan/Souther Africa,1960,721,0.41873,27.24331,20.82458,2.1888209065410336,473.78,1037,2436.9108716299784,2436.9108716299784,0.4568756027000964
liberia,Sub-Saharan/Souther Africa,1970,985,0.84637,27.06664,20.22027,2.289000592918763,602.48,1369,4218.649597798994,4210.048322847993,0.44008765522279036
liberia,Sub-Saharan/Souther Africa,1980,928,0.97583,28.25546,21.27963,2.3800628621437117,789.8,1856,8111.582309571703,6056.033757177635,0.4255387931034483
liberia,Sub-Saharan/Souther Africa,1990,644.3783,2.51598,27.51262,18.99664,2.7867192280749387,988.61,2400,5153.958468733748,4625.6247973687805,0.41192083333333335
liberia,Sub-Saharan/Souther Africa,2000,481.1614,3.5364,31.32957,21.79317,3.3877974822891206,1264.102,3164,1549.173051212129,2428.5017068257634,0.3995265486725664
malawi,Sub-Saharan/Souther Africa,1960,380,1.33617,28.71826,21.38209,2.50283602770973,1738.138,3529,1037.0548290834006,1037.0548290834006,0.4925298951544347
malawi,Sub-Saharan/Souther Africa,1970,440,1.71805,27.63348,19.91543,2.555877732791365,2225.25,4518,1141.0121033609537,1160.5321554995044,0.49252988047808766
malawi,Sub-Saharan/Souther Africa,1980,554,1.78776,28.13087,20.34311,2.603492726818363,3000,6091,2081.015549969335,1904.2971187547785,0.49252996223936957
malawi,Sub-Saharan/Souther Africa,1990,519,2.77473,28.27983,19.5051,2.9183021742512536,3447,8507,1707.1727392382486,1878.725553107255,0.4051957211708005
malawi,Sub-Saharan/Souther Africa,2000,412.4241,3.19154,31.57466,22.38312,3.2704513404922233,5000,10386,2276.695997403052,1767.2397659374851,0.48141729250914694
mauritius,Sub-Saharan/Souther Africa,1960,2840,1.7545,29.91488,22.16038,2.68662027410907,186,639,19816.950539480757,19816.950539480757,0.29107981220657275
mauritius,Sub-Saharan/Souther Africa,1970,2389,4.12667,30.57002,20.44335,3.5544061397352453,221,811,19944.824828484583,18956.432195592006,0.2725030826140567
mauritius,Sub-Saharan/Souther Africa,1980,3989,5.67074,32.54816,20.87743,4.191547510520323,295.5943,927,17649.570588426694,20039.604253166275,0.3188719525350593
mauritius,Sub-Saharan/Souther Africa,1990,5838,7.09521,33.25527,20.16006,4.768539149370084,401,1075,20957.537940143724,22133.302431083044,0.3730232558139535
mauritius,Sub-Saharan/Souther Africa,2000,6832.492,7.78924,34.9268,21.13756,5.218787003067315,500,1179,43644.36619170629,35777.98135389654,0.42408821034775235
rwanda,Sub-Saharan/Souther Africa,1960,535,0.66147,28.51253,21.85106,2.307203072942132,1530,2742,1011.1786540846255,1011.1786540846255,0.5579868708971554
rwanda,Sub-Saharan/Souther Africa,1970,647,1.72501,29.63443,21.90942,2.663529705182554,1972.1,3728,845.7054138566638,865.3058987829522,0.5289967811158798
rwanda,Sub-Saharan/Souther Africa,1980,759,2.70584,29.01694,20.3111,2.9423365187934354,2792.261,5163,556.9058700773969,628.6380106093623,0.5408214216540771
rwanda,Sub-Saharan/Souther Africa,1990,756,3.03122,27.98576,18.95454,2.983037271229062,3630,6921,899.8109186338,838.0160377806665,0.5244906805374946
rwanda,Sub-Saharan/Souther Africa,2000,746.4539,3.60529,31.16234,21.55705,3.403784837539679,4600,7229,749.1510600101991,662.1605619580241,0.6363259095310555
senegal,Sub-Saharan/Souther Africa,1970,1146,0.73942,27.73025,20.99083,2.2926274088874354,1979.2,4008,2256.185522471476,2256.185522471476,0.493812375249501
senegal,Sub-Saharan/Souther Africa,1980,1134,1.74049,27.3423,19.60181,2.546075362371096,2541.9,5672,3231.606330685275,2851.138351085239,0.4481488011283498
senegal,Sub-Saharan/Souther Africa,1990,1145,2.29729,28.28704,19.98975,2.766591342053446,3267.8,7404,2974.927602866392,3066.9900028290244,0.44135602377093464
senegal,Sub-Saharan/Souther Africa,2000,1017.313,3.11982,28.91836,19.79855,3.076202863834104,4263.6,9987,4156.032577031575,3710.885741137581,0.4269149894863323
bangladesh,Asia,1970,1280,2.23116,26.95258,18.72142,2.665366042584547,30279.68,66671,2372.511814563933,2372.511814563933,0.45416567923085
bangladesh,Asia,1980,1085,2.42022,27.54743,19.12721,2.759396509935725,40300,88219,882.6521150018636,1365.0068376419695,0.456817692333851
bangladesh,Asia,1990,1390,3.11832,27.58529,18.46697,2.9839561882145516,52808.71,108275,744.5247290560884,1021.7818051586783,0.48772763795890095
bangladesh,Asia,2000,1134.166,3.63127,31.07651,21.44524,3.4082569423256803,69200,129194,3407.090081590749,2000.3178614092383,0.5356285895629828
vietnam,Asia,1980,946.95,1.70755,31.25642,23.54887,2.7354501199205417,25615,53700,2869.0257028662127,2869.0257028662127,0.47700186219739293
vietnam,Asia,1990,1290.867,4.68496,30.21937,19.53442,3.6877591604634286,33563,54200,3017.253508433331,3019.983206086775,0.6192435424354243
vietnam,Asia,2000,1395.368,5.41818,33.38554,21.96736,4.173792103851549,40400,78774,5015.299112967614,4277.01989420519,0.5128595729555437
cambodia,Asia,1980,620,1.8246,30.20746,22.38286,2.7230511555982226,3697.7,6800,1605.0945320640897,1605.0945320640897,0.5437794117647059
cambodia,Asia,1990,1139,2.71611,30.79946,22.08335,3.0517402448898934,4826.542,6900,2306.1497555825363,2309.147756938491,0.6994988405797102
cambodia,Asia,2000,969.1966,4.18727,28.85052,18.66325,3.438113775751842,6300,12212,4738.012845561524,3117.2594369429125,0.5158860137569604
laos,Asia,1980,1046.25,1.28301,31.24822,23.96521,2.6017107254860856,1649.777,3600,3097.6587107829687,3097.6587107829687,0.4582713888888889
laos,Asia,1990,1385,3.02743,30.15064,21.1232,3.1234619936347587,2030.872,3400,2924.8451091992715,3021.191046901103,0.59731529411764706
laos,Asia,2000,1051.681,4.04976,31.1908,21.14104,3.5774383514467822,2500,5497,7608.561414774503,5538.823659896201,0.4547935237402219
benin,Sub-Saharan/Souther Africa,1960,1100,0.29684,25.38986,19.09302,2.0744596289823427,1095.191,2050,1227.621819904463,1227.621819904463,0.534239512195122
benin,Sub-Saharan/Souther Africa,1970,1118,0.70039,25.85517,19.15478,2.192800732381203,1348.179,2657,1204.7318032879257,1244.6032650214886,0.5074064734663154
benin,Sub-Saharan/Souther Africa,1980,1114,1.40829,27.21632,19.80803,2.4462547953197156,1643.422,3464,1978.3254403757685,1735.4307938095978,0.47442898383371823
benin,Sub-Saharan/Souther Africa,1990,920,2.827,27.31583,18.48882,2.8711969540854767,2145.13,4740,3003.296097350652,2384.895377574661,0.45255907172995785
benin,Sub-Saharan/Souther Africa,2000,666.7523,3.12812,29.50717,20.37906,3.118078666150591,2800,6396,2661.917496580435,1842.7759566369625,0.4377736085053158
botswana,Sub-Saharan/Souther Africa,1960,535,0.96851,25.90875,18.94024,2.2619086675002436,210.7313,481,573.4121223996674,573.4121223996674,0.4381108108108108
botswana,Sub-Saharan/Souther Africa,1970,823,2.00412,26.08427,18.08015,2.5464369307432992,273.3812,624,1767.7804661977423,1552.9846691687058,0.43811089743589743
botswana,Sub-Saharan/Souther Africa,1980,1940,2.97275,29.88568,20.91293,3.0875966342289534,395.176,902,8519.628837432312,7829.480235333453,0.4381108647450111
botswana,Sub-Saharan/Souther Africa,1990,2198,4.82841,30.69447,19.86605,3.7688767018766574,525.9498,1235,11566.810865451173,10621.019732726558,0.4258702834008097
botswana,Sub-Saharan/Souther Africa,2000,4942.215,6.54638,33.29206,20.74568,4.56686968615474,700,1576,12069.649124313588,13304.644492765401,0.44416243654822335
burkina faso,Sub-Saharan/Souther Africa,1960,456,0.05105,24.86914,18.81809,1.994616098510227,2501.755,4340,251.2874646283077,251.2874646283077,0.5764412442396314
burkina faso,Sub-Saharan/Souther Africa,1970,374,0.16522,25.22364,19.05842,2.036586862433869,3247.094,5633,338.3472324334537,278.2215935064059,0.5764413278892242
burkina faso,Sub-Saharan/Souther Africa,1980,457,0.34354,25.66527,19.32173,2.098304630788468,3843.301,6962,679.2338192774812,575.2555228005185,0.5520397874174088
burkina faso,Sub-Saharan/Souther Africa,1990,511,0.62253,26.79758,20.17505,2.2192326877730832,4639.233,9016,836.2314209953089,787.3077026496429,0.5145555678793257
burkina faso,Sub-Saharan/Souther Africa,2000,701.1209,1.3518,27.02019,19.6684,2.42040383448294,5600,11946,1265.1478087653202,1240.9942762226985,0.46877615938389416
burundi,Sub-Saharan/Souther Africa,1960,640,0.14258,26.50293,20.36036,2.0891602688496467,1761.266,2927,242.21063197981206,242.21063197981206,0.6017307823710284
burundi,Sub-Saharan/Souther Africa,1970,341,0.47313,26.44732,19.97419,2.165918021529716,1984.403,3350,540.0778326702017,215.23504621691157,0.592359104477612
